"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",21.0732265512458,4.17620542894126,5.04602249812895,4.51102312593917e-07
"2","ALTITUD_MEAN",-0.0100320460938554,0.00224064685064101,-4.47729908485375,7.55933127577935e-06
"3","DIST_ELECTRICOS_MEAN",0.00160872700643623,0.000553064824002279,2.9087494568803,0.00362877543107094
"4","NDMI_HUMEDAD_MEAN",9.24880356260735,4.49934462112404,2.05558905605608,0.0398221435669879
"5","NDWI_AGUA_MEAN",12.0844383101268,2.37682050737329,5.08428729583863,3.6900903496927e-07
