"","SUBTRANSECTO","CONTEO","ALTITUD","DEG","CHIL","RH_C","HI","DP","BULB","BARO","ALT","SPD","TC","TS","LHC","LONG_COLA","LONG_TOTAL","PESO","TEMP_ASF","TEMP_SUELO","CARROS_TUX","CARROS_OAX","TOTAL_CARROS","AÑO","SEMANA","DIA","DIAYEAR","TRANSECTO","RECORRIDO","VIVO","MUERTO","CAÑADA","ESCURRIMIENTOS","ALTITUD_MEAN","DIST_ELECTRICOS_MEAN","DIST_PENDIENTE_MEAN","DIST_RIOS_MEAN","DIST_AGRICOLA_MEAN","DIST_URBANIZACION_MEAN","NDWI_AGUA_MEAN","NDMI_HUMEDAD_MEAN","NDVI_VEGETACION_MEAN","LST_TEMPERATURA_MEAN"
"ALT",0.744640895081887,-0.576616035422891,0.789018483778686,-0.587659894657637,-0.615732072212945,-0.130124116009259,-0.592704065984371,-0.573900002977252,-0.569387027855544,-0.933784800601956,1,-0.246988021831695,-0.026820812426577,-0.49548532731377,0.440180586907449,0.290443942814146,0.288186606471031,0.517392612417939,-0.531778901841307,-0.505643340857788,-0.105382017249159,-0.396311657726303,-0.44001507436657,-0.303663385880875,-0.465731051438404,-0.240157097380329,-0.377948693933395,0.719408931195146,0.342265710577101,0.0728792126114101,-0.340553850376516,-0.492154216369029,-0.0607326771761751,0.860473923205736,0.771718745812138,-0.146671691455523,-0.400150460791479,0.838105397948077,0.803309571664096,0.330951508925283,-0.339225296648415,-0.301617170634179,-0.631064354518892
"SPD",-0.39894643420084,0.524483478042574,-0.447873827074528,0.456325430579291,0.436911518749865,0.0150545824226732,0.399699163321974,0.370342727597761,0.470455700708538,0.289156708485887,-0.246988021831695,1,0.182830111923144,0.642695965345585,-0.554970036859632,-0.367469983700815,-0.411897707140053,-0.38537965048486,0.717350852440378,0.62198812814933,-0.25649719333505,-0.203766492796273,0.0316146230876137,0.230958022012213,0.241464108926413,0.312363592313474,0.218517993005615,-0.356722062997515,-0.209970327527409,0.376826246440978,-0.0400953397827403,-0.0663014361236033,0.243113707381276,-0.253669713822044,-0.297328002847796,0.215280528644227,0.510350344128622,-0.332461711645405,-0.361309978144157,-0.0805420159613017,0.153556740711267,0.0828002033247027,0.189687738525682
"TC",-0.0287535338602816,-0.168932035824845,-0.311626137242511,0.260045268309855,0.280363553475457,0.233913883566074,0.229251148345488,0.39322400360277,0.443736968492453,0.0532529174266819,-0.026820812426577,0.182830111923144,1,0.635147934855461,-0.143044332941744,-0.038870742647213,-0.0722995813238162,-0.206812837797919,0.524557712315947,0.387152596766242,0.117044978635385,-0.120933516131577,-0.0722723959190861,0.313740254790773,-0.0877895336526665,0.153024419323128,0.0544415279543669,0.0588777374675312,0.471368135297026,0.163144932491202,-0.0827893894086755,-0.2738001694628,-0.125496101916309,0.0373018817646896,-0.11035140022054,0.293752318896931,0.0520672099632126,-0.164592546381953,-0.133665076323471,-0.200497614485207,0.0458502296690976,0.0862606015808447,0.0606155578676206
"TS",-0.418954523798597,0.203000439868059,-0.600225691187218,0.640707298720843,0.639443026094006,0.260248232018518,0.554343777449849,0.689733031101102,0.664911667931705,0.530097817908202,-0.49548532731377,0.642695965345585,0.635147934855461,1,-0.639954853273138,-0.455605718585402,-0.529345372460497,-0.587166266119106,0.866491223368014,0.756207674943566,0,-0.130598428519494,-0.106054915360148,0.412982204797991,0.21082145701945,0.409858011617533,0.26611833815571,-0.3736642880264,0.143019519634753,0.0850257480466451,0.150244345754345,-0.0378580166437715,0.255077244139935,-0.431741286643438,-0.602482178748072,0.254983094376525,0.432493449163722,-0.626733429249072,-0.60849947891035,-0.124858978367266,0.187288467550899,0.0925159899950223,0.365550984858381
"LHC",0.424971823960875,-0.294232155061681,0.564874052733836,-0.384499623777276,-0.379375262096974,0.0022564875608542,-0.29860852055304,-0.323429883722436,-0.287326082748769,-0.334838224228743,0.440180586907449,-0.554970036859632,-0.143044332941744,-0.639954853273138,1,0.902182091798345,0.905191873589165,0.639019910399754,-0.438510749326,-0.334085778781038,0.0733910477270931,0.228453158822285,0.0744640895081887,0.012146535435235,-0.378356379137567,-0.550770377903783,-0.5261713010828,0.402731315549436,0.0611323540391294,-0.0607326771761751,-0.270439822357821,0.00946450416094287,-0.133611889787585,0.321173396161582,0.460323462414257,-0.197818742834885,-0.555095939970134,0.450331087724535,0.49717942590821,-0.0518992138996467,-0.22715308112599,-0.00601730016227788,-0.21135766820001
"LONG_COLA",0.236931193889691,-0.262636755860427,0.333207996486137,-0.234762979683973,-0.219044050139324,0.0864986898327445,-0.131628441049829,-0.180519004868336,-0.0466340762576535,-0.171557562076749,0.290443942814146,-0.367469983700815,-0.038870742647213,-0.455605718585402,0.902182091798345,1,0.938299473288187,0.657321196616454,-0.273034994863359,-0.150489089541008,-0.0319909695220662,0.239744089241837,0.154193316658371,0.036439606305705,-0.262124016902509,-0.479556601393528,-0.41623637506406,0.226034385080453,-0.0233963330273211,0.109318818917115,-0.350570140093472,-0.179825579057915,-0.157904960658055,0.158706291780079,0.251222281775101,-0.218879293402858,-0.484392663063369,0.261495100982409,0.32568637128329,-0.2414441690114,-0.0361038009736673,0.183527654949475,-0.0383602885345215
"LONG_TOTAL",0.244452819092539,-0.254737906060113,0.360285847216388,-0.315274642588412,-0.301091477854741,0.0518992138996467,-0.221887943483997,-0.260248232018518,-0.154945479178655,-0.167795334838224,0.288186606471031,-0.411897707140053,-0.0722995813238162,-0.529345372460497,0.905191873589165,0.938299473288187,1,0.655796089431729,-0.358781522175818,-0.263355906696764,0.0500564581933507,0.366955238635466,0.247461469173678,0.0607326771761751,-0.200400624543203,-0.526527390155611,-0.365438857524366,0.247452194834269,-0.0407549026927529,0.0607326771761751,-0.33053756065956,-0.104109545770372,-0.182198031528525,0.137645741212106,0.341481784209269,-0.223392268524566,-0.564121890213551,0.294133419678579,0.346746921851263,-0.221887943483997,-0.106807077880432,0.160962779340933,-0.0534035389402161
"PESO",0.286612340929131,-0.368628443477888,0.337684220828737,-0.216183943434762,-0.226563671373572,-0.311004880582674,-0.185993114858266,-0.352167291248028,-0.235540461029525,-0.435799378035155,0.517392612417939,-0.38537965048486,-0.206812837797919,-0.587166266119106,0.639019910399754,0.657321196616454,0.655796089431729,1,-0.503858397218499,-0.383945733754506,-0.216646742996951,0.0266994225524412,0.00609813491338577,-0.3200524247144,-0.125511320286584,-0.231482856256626,-0.234348877638543,0.226745276105143,-0.026770069418654,0.147716503714338,-0.406033831640774,-0.364482612600053,-0.233884464214369,0.330823819051178,0.381133432086611,-0.580085083635821,-0.599141755240152,0.468193844545789,0.443639314948815,-0.256121666362202,0.086136155651574,0.254597132633856,0.00152453372834644
"TEMP_ASF",-0.443609022556391,0.476121548896191,-0.58796992481203,0.656637880208573,0.653122833498635,0.186466165413534,0.598496240601504,0.598496240601504,0.666165413533835,0.558856752571558,-0.531778901841307,0.717350852440378,0.524557712315947,0.866491223368014,-0.438510749326,-0.273034994863359,-0.358781522175818,-0.503858397218499,1,0.810079034346659,0.015801358874967,-0.0376222830356357,0.129323308270677,0.424968887345366,0.212344788103584,0.319584188704077,0.186440158445562,-0.380787810818656,0.055073874530361,0.279265268826955,-0.0500626174321759,0.0946094540760746,0.25498133240722,-0.386466165413534,-0.500751879699248,0.359398496240601,0.342857142857143,-0.518132688372263,-0.499248120300752,-0.136842105263158,0.0721804511278195,0.0466165413533835,0.312781954887218
"TEMP_SUELO",-0.457314812333119,0.396917202465757,-0.562617565172981,0.81489841986456,0.826496106711264,0.286573920228484,0.80857470930609,0.855208785563743,0.879277986212855,0.510158013544018,-0.505643340857788,0.62198812814933,0.387152596766242,0.756207674943566,-0.334085778781038,-0.150489089541008,-0.263355906696764,-0.383945733754506,0.810079034346659,1,-0.0771546912002774,0.0466691790674848,0.0699511143864803,0.376542598492285,0.402404454082752,0.485996145014136,0.317674027598982,-0.423001742637869,0.115472224296133,-0.036439606305705,0.11017918688652,0.0189290083218857,0.036439606305705,-0.447536699569417,-0.519744301516752,0.0744640895081887,0.307634470796456,-0.503951182725385,-0.531026739321023,-0.0932681525153071,0.107559240400717,0.0330951508925283,0.31289960843845
